,percent_time_idle,hourly_wage
21665,26.942431562,44.7322588706
21670,28.6198741689,45.1078057419
21674,64.6752329227,17.9614381444
21677,50.9677419355,27.4982335929
21678,8.2296885401,52.1568933503
21679,50.2610077167,47.3906272012
21684,17.3785864843,46.8355160399
21685,17.5637393768,58.1710227606
21686,29.8731418353,43.6830376585
21687,18.6317141869,54.087903175
21688,7.32339598185,55.5252714148
21689,18.0791643286,50.7831680914
21691,18.4842883549,45.1941258206
21693,6.91428571429,51.2917170443
21697,20.0692041522,51.8920033409
21698,57.5887283752,24.7471448866
21699,18.9896417428,49.3295863964
21701,27.9276999075,45.3015473272
21704,32.2906795158,37.1070364232
21705,7.41784037559,52.2583506557
21707,5.4926387316,56.5337282774
21710,9.4840961986,58.5941731284
21713,18.3719062202,44.5407590396
21714,13.2911392405,50.0337014404
21715,32.5342465753,33.1315493623
21718,14.8432240069,49.9262801272
21719,68.5907750067,19.2416289844
21720,12.969808029,48.6266428309
21724,67.0076726343,17.7238592468
21725,8.77615795265,55.3620829208
21726,19.0449075333,49.7235377416
21730,5.76916686052,59.229894607
21733,35.5432887856,39.4251537799
21734,12.5705364269,52.2614049683
21739,12.6183576752,51.3227999667
21741,9.2411744766,50.5964213096
21744,49.375,28.9495668103
21745,51.012145749,31.5056373028
21746,46.028449144,38.7903687884
21750,17.5040889308,54.1653887663
21757,32.8677922154,39.9914318895
21758,15.6031358004,53.2852512822
21759,19.2934107751,45.7787075699
21762,19.8557311769,49.4732842964
21764,5.23022541495,52.4243827672
21766,71.3499741526,17.1602973345
21775,11.4638447972,55.088874293
21778,29.9070847851,33.8200168209
21781,13.151018469,50.1866602776
21785,5.15638207946,54.6048235054
21787,57.0822697821,19.8527580113
21788,21.1975397119,48.6571475203
21793,8.21991628443,67.4601460831
21797,55.926916221,28.7469168357
21798,7.48770711283,59.6883641884
21799,15.8742100512,52.7170353488
21802,15.5692259773,43.5503643755
21804,5.45030918511,54.0421099235
21805,25.8128732581,38.2216323822
21807,27.2611172128,42.4734295773
21808,81.1021855226,9.61181788498
21810,10.9241701832,50.8417179584
21812,17.0252572498,50.3055282088
21814,20.0660915918,43.7242546765
21826,27.8162950206,44.0713890063
21828,18.1429323506,45.9392036017
21830,30.8341143393,44.2367669586
21832,40.6862745098,32.630831643
21833,11.0695587135,51.1556072525
21838,44.128113879,35.3527156706
21841,9.15191009845,53.7823205139
21843,8.3401021518,51.2420638669
21844,42.3340375136,31.9305709158
21846,11.4691174483,53.0798514245
21849,38.7991969746,37.5680940705
21852,26.3120567376,43.5655964784
21853,5.07003158148,59.7278708651
21854,14.9563698414,54.3675106395
21855,39.975399754,36.6970199771
21865,41.5094339623,33.3605725439
21866,30.2525384015,42.5770857086
21868,76.6004415011,14.8615117607
21871,6.51023662043,54.511410162
21872,16.121624495,54.3444345869
21873,57.761732852,26.1253877754
21876,6.38559606352,48.9356388681
21878,14.9517415023,49.4908185857
21879,29.1891840463,44.3135941544
21880,6.48030495553,57.9275827017
21882,19.4721148537,45.384567109
21884,69.018404908,18.819734655
21886,13.6938036017,48.9863479193
21888,6.89655172414,44.9795957194
21891,38.1868131868,37.1348503221
21892,22.5449787373,43.6432337315
21893,62.9294755877,22.2708386855
21895,27.0408163265,42.0505460943
21897,23.2421333037,44.7092345053
21902,18.3475191647,51.7131801766
21904,9.22303842031,52.3957994452
21905,14.0786749482,50.914769758
21906,57.3352232459,24.9731704098
21907,66.2857142857,19.8210679803
21908,9.96114380564,49.8922121103
21911,42.3208191126,39.3523314111
21913,19.7439091802,43.6494660175
21914,50.5681818182,28.0293808777
21915,19.8150475848,48.888484901
21917,7.33704901293,57.7094199667
21926,16.380952381,56.1382226601
21927,13.1329337534,59.0240347061
21928,7.14044383647,52.0834376427
21929,15.185558693,48.1190218525
21931,9.05503065486,51.0965390598
21934,14.0597307092,54.9478558078
21936,6.95779712339,58.6997859511
21939,23.4375,57.894762931
21941,40.9395973154,32.3958412405
21943,22.3987977834,46.1974757338
21946,37.5,37.8686682521
21947,8.23470931805,52.2960628619
21948,9.37454323186,52.344838583
21949,7.66524545094,54.2618491551
21952,16.5292074112,47.5201581273
21955,12.633297062,57.962958238
21956,8.15217391304,47.6224812594
21960,11.3288426209,52.5454652955
21961,12.001527321,51.5861995048
21962,52.396523535,25.452495334
21966,41.2646370023,31.4813793103
21978,64.1891891892,21.7804473439
21979,15.4051401583,50.3702428366
21987,13.927444795,56.2649298379
21988,8.53020956381,51.3057419971
21991,7.19780892684,58.9735264522
21995,20.2981651376,44.6266043219
21996,40.4729466719,40.5022348693
21998,56.1188940775,24.8818752732
21999,84.2105263158,12.4884936479
22000,18.4316300365,46.627311882
22002,8.05348020189,58.0828796592
22003,9.50437739672,54.5216379872
22004,45.5462434176,31.5183104139
22005,22.2222222222,43.263550447
22007,8.57597848397,56.5847030197
22008,6.60660660661,55.8033343689
22011,14.4541542245,58.6847731939
22014,19.2563734319,47.8750586542
22017,13.3683127055,56.7781678161
22018,32.314990046,40.4324994089
22021,25.3208363374,45.5554114384
22022,6.90682497763,56.8804622287
22023,7.12492915553,51.7127581461
22024,11.6281816571,51.332154923
22025,14.6068412462,45.0278828012
22026,11.7050127493,57.254972776
22027,7.26084283055,55.9528414096
22028,13.7029482663,56.1245356369
22029,18.5856210594,49.5261532869
22035,45.4356846473,38.2875890685
22037,11.4588162571,51.7046238123
22039,23.0998075016,49.0337637991
22040,50.9505703422,28.3982273502
22042,5.98624570178,52.8614406904
22044,57.5503355705,25.4586831752
22047,14.9360550372,57.0165876783
22049,33.776761588,41.2945046911
22052,39.4736842105,33.4871635987
22053,8.69061413673,57.5164046829
22057,14.2417340768,54.0519443098
22062,41.0545390776,37.9905680877
22064,21.3761043563,44.0279423798
22065,23.7550639946,46.0684326929
22068,17.0751858992,53.2575997873
22069,30.8550185874,35.0207409306
22071,9.28001241358,52.4776885535
22074,7.81374219194,54.3565411502
22080,25.151899995,52.1622127081
22081,22.8280483301,48.0582973854
22085,76.0251046025,23.5733948925
22086,15.2264489948,49.2345566785
22087,50.9292654767,27.247611877
22088,17.2727272727,49.3756739812
22089,6.15750528541,49.4695560254
22091,32.6573649494,42.093126532
22093,56.6229985444,24.2289594941
22094,13.0973496606,48.9775839133
22099,65.5352480418,22.1277752769
22105,49.5624392277,29.2125343079
22111,22.9259867186,46.2133423006
22112,48.2123510293,30.6248455187
22113,12.4124771337,50.6646104186
22116,12.7283441367,52.7371726983
22119,35.8356300898,39.3462209429
22121,5.80524344569,55.3063153816
22122,33.5516338067,43.1437319295
22123,43.3137621442,30.515653471
22124,48.0,27.1153802299
22126,6.81317281356,60.9317105636
22127,31.1150232191,43.6168472457
22129,6.31863998796,56.7967265502
22132,15.0351293927,51.4455881809
22133,64.7234282305,23.277641463
22134,62.7693965517,23.4699849619
22138,34.2081237911,40.2011445341
22141,65.923687193,22.8824498782
22144,50.5494505495,26.2957332323
22145,19.6619620143,46.6623934243
22148,14.9815316815,50.3108417257
22151,72.3665292821,15.3012225795
22153,54.9848942598,27.4597978956
22157,51.6899296343,29.8435089757
22158,63.8728476821,19.437467915
22161,22.4284477647,46.1748664216
22163,10.7741343507,57.2521236364
22164,15.7687880171,48.9880818638
22165,11.8080109768,54.2423765425
22168,19.7859864171,48.4341338756
22171,63.6666666667,19.9583172414
22174,10.157337959,50.8170150101
22175,21.6666666667,60.7644827586
22176,50.0849488129,30.4057353593
22177,11.6933825119,53.9380751464
22178,62.1307319224,24.8411330049
22184,22.3328713082,45.5246710369
22185,6.12052730697,60.3127371907
22186,23.5016835017,50.9413166144
22187,30.3870214184,43.8542261907
22192,50.0,28.8038793103
22197,8.10937736707,55.3451692272
22199,26.4562439037,45.9090527267
22201,36.7033256412,38.8163239849
22205,33.4349593496,42.1737005887
22207,50.5016722408,28.6316733941
22208,14.6987951807,48.7440897383
22209,13.3543883706,51.5748233935
22211,41.8181818182,28.8221191223
22213,41.7220861043,38.4921728845
22214,47.7121602527,38.6143669085
22215,15.9795028861,50.596333592
22218,6.13298424147,56.7968350064
22219,6.74753601213,56.3265556456
22221,11.2004697258,54.853005147
22223,30.828017061,40.1321289332
22224,7.25434377147,55.1474563592
22227,30.1062507065,40.4285964851
22230,14.7113594041,44.7115777307
22231,10.967203359,56.3466140273
22234,18.7296474378,48.100248619
22240,18.0534970009,47.3283008746
22242,67.8027446841,17.5404344276
22245,27.6427642764,40.2053446724
22247,5.11627906977,65.581818765
22250,23.204992034,47.0567637849
22256,46.3888888889,30.1117068966
22257,31.1689404715,39.842908814
22259,11.8693574084,53.8156060578
22261,5.78512396694,57.8273639213
22264,27.3285568066,45.9363286627
22269,42.4041562164,41.1432066124
22270,6.92222495693,56.322688136
22272,5.04674949799,58.931534327
22273,37.7419354839,43.1353414905
22275,5.54694257225,53.1240331496
22276,18.6884323107,47.3091219659
22277,45.3476715575,40.1185103247
22280,26.3157894737,39.184246824
22281,24.0451703973,44.6649727768
22284,36.170212766,35.1136219124
22285,13.0417172945,51.8332827754
22286,16.1904761905,46.4923349754
22287,6.08641300102,51.9071910252
22288,34.1224536771,43.6266035931
22289,50.2688172043,28.0940711902
22293,7.38251295096,53.0467284693
22296,8.93617594739,53.4749683538
22297,9.88593155894,50.6886272453
22298,47.7966101695,26.5943705435
22300,13.9423702029,49.3598849735
22301,60.6451612903,24.8482491657
22302,18.1818181818,55.2839267448
22303,25.4492736981,40.5996856025
22305,43.4526391902,42.3651432418
22306,18.1126650111,49.1192803285
22313,8.96382792441,57.2196814247
22315,10.0514361145,53.1788837249
22316,37.5194322406,29.4802204846
22321,53.515625,26.3940961746
22322,27.4826495745,39.5110718512
22324,26.6560073093,47.352449374
22326,12.8205128205,38.2968700265
22327,7.71107919521,56.4610089622
22332,5.19165714198,57.343786197
22335,24.7596153846,46.9213677496
22337,39.6740833594,34.923956386
22342,10.7142857143,47.407635468
22343,24.8884060833,41.6506664306
22350,36.3184079602,33.9714256305
22351,21.0844856592,46.1979175362
22354,15.2985074627,59.129629439
22358,46.8336387701,32.8029995998
22359,9.51029265146,48.3627430083
22362,8.81017257039,56.589972752
22367,29.1909189407,45.2459877855
22368,10.4411298001,49.948307598
22369,9.52541493776,54.7345417799
22370,52.4413830545,24.2454593001
22371,37.2077583345,35.9947135267
22375,41.4012738854,36.1377904678
22379,23.0202343461,48.0534922196
22380,27.397260274,66.3149589041
22383,13.3288963806,51.5298851933
22384,32.2580645161,36.2740251073
22389,5.00342258909,54.7365350624
22390,20.2567760342,42.5901480643
22391,49.1835373594,27.0936155596
22393,39.2176836101,35.340299902
22394,34.2465753425,32.9525555031
22395,10.1801538611,49.8907310587
22401,59.0952608904,29.4056552384
22403,7.94645882752,52.2810619428
22404,29.5501913676,50.7089030043
22405,7.42292989163,52.2041186295
22406,8.85072655218,50.7295913998
22410,18.0722891566,52.1979459909
22411,48.5294117647,30.6063651116
22413,59.9867045386,24.5291510285
22414,19.790237719,49.7059579745
22416,56.4314084937,25.8968993963
22419,26.0019198464,44.7999702093
22420,14.6903644258,50.5631286999
22421,33.9967615706,37.7118588864
22422,9.33237018309,56.493030733
22427,17.984496124,50.2251419407
22431,6.75964496149,52.5011232597
22437,18.6353874112,47.2863590012
22439,19.9728702027,47.4077234831
22441,45.4545454545,34.9117241379
22443,25.8995236694,42.9167761366
22445,7.16591928251,52.7801082418
22446,55.579868709,26.6215468196
22448,46.0489344909,32.1443757995
22449,27.7181605714,39.0986672963
22451,11.1205258156,54.9859862593
22455,20.3867386648,48.4523150956
22456,9.37267618807,53.8202353941
22457,13.7586242673,48.7062597378
22461,16.2944793094,48.1306260635
22464,14.4785622546,49.9130190058
22466,11.8134715026,64.4721986779
22467,74.8588318334,14.2256439276
22468,68.3333333333,20.8915862069
22469,23.4732824427,47.3580284285
22470,47.9704797048,31.7641023031
22472,56.7693744164,25.9401332947
22474,5.08633845275,53.7170471168
22476,7.42068943484,60.097892653
22481,10.899925626,49.910330254
22482,16.0111613075,43.7822903589
22483,14.5970844849,46.1421355653
22485,31.3111545988,36.6369336662
22489,72.6505526762,16.2695105229
22490,58.5062240664,26.2983373873
22491,8.30945558739,59.203406778
22493,5.41788759059,55.1734716153
22494,23.8841978287,52.0570691735
22495,15.8930917965,51.2295592395
22496,49.1977696859,32.6555647984
22498,11.2230215827,45.4498794344
22500,15.9599183348,47.4178027265
22505,67.0349907919,19.9133777862
22506,17.2978279893,52.7250296779
22507,21.2308230473,50.8543215025
22508,7.1191665366,55.3546888371
22509,10.1392239008,58.5518729781
22512,12.9697654705,54.0200042757
22514,6.44579065101,55.3636628177
22515,35.1000691968,31.0047978885
22516,23.3188015954,46.0556214797
22519,23.4940687105,42.8512051169
22520,13.2,60.49008867
22524,48.6631016043,28.8013498064
22525,16.6666666667,47.7406896552
22526,44.966442953,30.6548854432
22529,9.67514124294,50.7567964862
22535,35.9476951246,41.4266700559
22538,24.9274031564,49.0371115619
22539,5.66216536366,57.9283697946
22540,25.0342051516,44.6519936082
22541,53.9268064645,31.5336790667
22545,6.83729937008,57.0235787419
22548,33.3406464824,39.8725696388
22551,5.63294742835,55.4552810518
22552,40.1032702238,35.078900825
22558,16.7108419749,55.7968393918
22559,5.58882235529,52.2437848441
22563,65.7212283715,20.3773470423
22566,28.428267928,40.9389948069
22567,44.5974711685,32.4303264291
22574,8.97081440522,59.5182486988
22575,24.7197254907,42.9458813791
22577,7.37947570761,54.0927463478
22578,55.4845193892,25.0563571058
22579,18.2692307692,48.6130702918
22581,11.2549365636,49.0683909572
22582,9.81490287244,50.8191253874
22585,12.2731024664,53.0288742477
22588,63.4941329857,24.8843627209
22589,42.5109916952,36.0037194886
22595,8.40994953273,54.3606550526
22598,13.1979695431,50.497173114
22600,22.4779306372,56.1838421455
22604,18.0644406955,47.8116715749
22608,22.0997539916,44.9514520151
22610,35.2024649811,35.5381551374
22611,17.6349169088,46.6589364073
22612,19.7549770291,48.5383682737
22615,8.97961460163,56.4049365763
22624,17.5257731959,46.2202204053
22629,23.0889166073,46.810860963
22630,8.02473440733,49.0391144479
22631,6.15103624206,57.836219779
22633,11.4435282127,52.3008182187
22634,25.4979012235,46.6273909576
22636,39.0719841734,36.339745329
22638,16.7537454616,46.7833336156
22642,9.15183159972,50.8753372358
22643,14.174337307,54.9255449233
22644,28.3168741949,48.146355547
22646,12.1286646713,52.5118713154
22647,9.76221968376,53.3904120807
22648,45.5252918288,31.8702643231
22650,19.3806193806,44.6578662717
22656,13.4687580355,75.8779297931
22658,6.17833775993,59.8214433303
22659,40.8284337094,35.2107157926
22668,53.4226190476,23.8287130542
22678,63.2969402884,20.4164145182
22681,60.3156708005,22.5321494382
22683,31.976744186,51.3356054531
22684,11.7892712824,52.2494088322
22685,8.51160215433,54.3740008991
22686,66.0677160677,19.4084573395
22688,10.3339576956,57.202150663
22689,13.3898049467,51.7636201003
22692,55.2752527832,25.1765062214
22693,74.4680851064,23.6753044754
22695,7.57155750387,49.1919359428
22696,45.1951951952,75.4775662362
22698,10.4937749816,50.6856502072
22699,55.1971326165,25.3204746014
22700,63.453815261,24.433502285
22701,18.6801077463,67.5533369549
22705,11.6796741769,52.6894822155
22708,10.7380788291,51.4139356924
22709,28.8748530555,40.0449761969
22710,24.6963562753,43.2517169874
22714,9.87704340474,48.679681122
22716,12.7697408423,49.560680786
22719,13.2238793558,47.3656856738
22722,53.9007092199,23.8573294204
22723,20.7594695023,52.3924076853
22727,20.3558955596,43.92648113
22728,6.83937823834,60.2832531713
22729,9.1366929334,52.0735585436
22730,25.3519973805,58.0743174582
22738,27.1708090957,46.2612374405
22740,24.8979793123,47.0744637298
22741,39.032561052,38.3572215145
22743,6.35260528194,67.318319427
22749,7.34253298716,51.9844528957
22755,8.33604992316,59.0529103911
22757,36.1797716752,36.7026983512
22759,59.5238095238,24.7448275862
22764,19.692819108,46.9516281903
22765,27.1755725191,38.8515651487
22766,7.88224121557,60.7213246524
22773,50.476549967,24.4199236609
22777,21.7323375397,49.1872334757
22778,34.2333146192,37.787126648
22781,28.2467234199,43.8038096183
22782,6.2742351087,55.5101590125
22784,41.9902912621,32.9158754603
22785,24.8643761302,41.2593178275
22788,6.35559587255,54.1330786585
22790,47.5789473684,31.8128842105
22794,7.28077945084,51.7671781237
22796,51.2437810945,28.9110530108
22798,62.402758133,34.8962346974
22799,19.1783312125,45.9054842693
22800,8.9393178652,42.4013786373
22802,39.5923357433,38.1438461857
22803,8.32745236415,49.7912656657
22804,26.8191268191,46.6355839128
22805,27.8125,41.5695387931
22806,5.68096447608,80.7524058241
22807,14.9496218224,52.2888593657
22808,27.2727272727,41.734393193
22811,11.8421052632,48.7368874773
22812,12.2506966832,44.0403746545
22814,47.3084847942,32.7564702759
22815,26.3624539345,45.7170425409
22817,27.4658573596,41.2310983203
22819,8.84423640446,54.3642598155
